order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI02105,2021-11-16,18:28:43,Dinner,NS,"[('Shrimp', 6), ('Salmon', 4), ('Fish&Chips', 7), ('Pasta', 3)]",815.5,-37.8159313,144.935534,0,10.076,16.1851509
ORDB09968,2021-04-22,11:32:57,Breakfast,TP,"[('Cereal', 3), ('Coffee', 2), ('Pancake', 5), ('Eggs', 8)]",350.25,-37.822508,144.9682768,0,7.897,5.22507245
ORDY00641,2021-09-23,16:47:19,Dinner,TP,"[('Salmon', 2), ('Shrimp', 6), ('Fish&Chips', 2), ('Pasta', 9)]",723.5,-37.8146155,144.9894089,0,9.856,13.2506987
ORDK01015,2021-06-03,13:04:13,Lunch,BK,"[('Fries', 8), ('Chicken', 6), ('Burger', 8), ('Steak', 1)]",581.0,-37.8131389,144.9359178,0,10.308,24.302259899999996
ORDK09201,2021-02-16,09:31:16,Breakfast,BK,"[('Pancake', 4), ('Eggs', 3), ('Cereal', 7)]",292.0,-37.8185363,144.9757745,0,7.112,11.6226501
ORDZ10768,2021-06-03,13:04:13,Lunch,NS,"[('Steak', 6), ('Fries', 2)]",294.0,-37.8160747,144.9338083,0,10.224,15.7509383
ORDZ01936,2021-01-15,08:20:16,Breakfast,NS,"[('Pancake', 6), ('Coffee', 7)]",172.0,-37.821765,144.9522671,1,9.623,7.3012385
ORDI01248,2021-05-13,12:23:39,Lunch,NS,"[('Fries', 9), ('Steak', 5), ('Burger', 2), ('Chicken', 5), ('Salad', 4)]",623.8,-37.81457,144.9625765,0,8.305,13.6522929
ORDX05467,2021-12-15,19:29:34,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 4)]",277.5,-37.8156509,144.9741108,0,6.838,13.9715667
ORDK09631,2021-12-28,20:00:00,Dinner,BK,"[('Shrimp', 4), ('Salmon', 5), ('Fish&Chips', 10), ('Pasta', 1)]",798.5,-37.8097472,144.9710871,0,6.826,13.7255523
ORDC02955,2021-03-05,10:01:41,Breakfast,NS,"[('Cereal', 7), ('Pancake', 5), ('Coffee', 1), ('Eggs', 2)]",298.75,-37.8041522,144.9624688,0,7.179,11.862715
ORDA07275,2021-01-28,08:50:42,Breakfast,BK,"[('Coffee', 7), ('Cereal', 10)]",238.5,-37.8248372,144.9539301,0,9.199,13.9809098
ORDZ03022,2021-01-10,08:10:08,Breakfast,NS,"[('Eggs', 4), ('Pancake', 5), ('Cereal', 6)]",315.25,-37.8183988,144.9787977,1,9.109,7.6061232
ORDA07359,2021-01-30,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Coffee', 1), ('Cereal', 10), ('Pancake', 8)]",425.5,-37.7997818,144.9924087,0,5.85,12.7068934
ORDK02858,2021-06-21,13:34:38,Lunch,BK,"[('Fries', 7), ('Steak', 5), ('Chicken', 9)]",597.0,-37.8041711,144.9584591,0,7.922,13.7124427
ORDK07464,2021-02-10,09:10:59,Breakfast,BK,"[('Cereal', 1), ('Eggs', 7)]",167.0,-37.8049638,144.9919313,0,5.303,9.794423
ORDI04753,2021-10-02,17:07:36,Dinner,NS,"[('Shrimp', 10), ('Salmon', 10)]",950.0,-37.808741,144.9464356,0,8.928,17.0721618
ORDA09002,2021-06-10,13:14:21,Lunch,BK,"[('Salad', 10), ('Burger', 10), ('Fries', 10)]",602.0,-37.8200819,144.9685729,0,7.687,13.4748969
ORDX06892,2021-09-26,16:47:19,Dinner,BK,"[('Shrimp', 10), ('Pasta', 1), ('Salmon', 4), ('Fish&Chips', 5)]",906.5,-37.7990452,144.9880333,0,6.402,16.127221
ORDZ07723,2021-02-06,09:10:59,Breakfast,NS,"[('Eggs', 5), ('Pancake', 4), ('Coffee', 6), ('Cereal', 4)]",307.0,-37.8141035,144.9736357,0,7.876,14.5613377
ORDC06623,2021-04-02,10:52:23,Breakfast,NS,"[('Coffee', 7), ('Cereal', 10), ('Eggs', 10), ('Pancake', 3)]",515.25,-37.8041811,144.954451,0,7.94,13.2268788
ORDZ02605,2021-03-19,10:32:06,Breakfast,NS,"[('Cereal', 7), ('Pancake', 8)]",318.0,-37.8122053,144.9884496,0,8.677,13.0529522
ORDA08443,2021-04-19,11:32:57,Breakfast,BK,"[('Eggs', 3), ('Pancake', 5), ('Cereal', 9)]",354.25,-37.8227928,144.9873146,0,6.35,11.0947337
ORDZ08325,2021-04-13,11:22:49,Breakfast,NS,"[('Eggs', 7), ('Pancake', 4), ('Cereal', 1)]",256.0,-37.8208667,144.9823617,0,9.005,14.0935328
ORDY03929,2021-11-02,18:08:27,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 8)]",570.0,-37.8113142,144.9729803,0,8.859,13.2667043
ORDY10043,2021-04-08,11:12:40,Breakfast,TP,"[('Pancake', 5), ('Cereal', 4), ('Coffee', 7)]",229.75,-37.8110439,144.9380628,0,10.437,13.1675712
ORDK01366,2021-02-08,09:10:59,Breakfast,BK,"[('Cereal', 4), ('Eggs', 7), ('Coffee', 10), ('Pancake', 2)]",326.5,-37.8155739,144.9971507,0,4.778,9.2532156
ORDB05351,2021-09-10,16:16:54,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 10), ('Pasta', 7), ('Shrimp', 6)]",1031.5,-37.8136961,144.9461109,0,9.502,13.7543517
ORDC10329,2021-01-21,08:30:25,Breakfast,NS,"[('Pancake', 10), ('Eggs', 4), ('Coffee', 6), ('Cereal', 6)]",459.5,-37.816483,144.9591881,0,8.578,13.715275
ORDI02330,2021-11-05,18:08:27,Dinner,NS,"[('Shrimp', 6), ('Pasta', 9), ('Fish&Chips', 1)]",606.5,-37.8190663,144.9517842,0,9.379,22.63127205
ORDA02449,2021-07-02,13:54:55,Lunch,BK,"[('Chicken', 3), ('Burger', 8)]",344.0,-37.8232265,144.9700411,0,7.976,13.7387971
ORDX00188,2021-07-12,14:25:21,Lunch,BK,"[('Steak', 2), ('Salad', 5)]",176.0,-37.800966,144.9870509,0,6.148,11.8217538
ORDA06439,2021-02-23,09:41:24,Breakfast,BK,"[('Coffee', 2), ('Cereal', 10), ('Eggs', 7)]",358.0,-37.8049012,144.9517174,0,8.552,20.22445605
ORDA10685,2021-10-09,17:17:44,Dinner,BK,"[('Pasta', 6), ('Fish&Chips', 1)]",200.0,-37.8197751,144.9599386,0,8.137,17.2822567
ORDY01068,2021-01-27,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Pancake', 6), ('Eggs', 9), ('Coffee', 5)]",490.0,-37.8197918,145.0149028,0,12.005,14.2669281
ORDZ09848,2021-10-14,17:27:53,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 3), ('Pasta', 9)]",549.5,-37.8044772,144.9631866,0,7.111,13.469901
ORDI04688,2021-03-01,09:51:32,Breakfast,NS,"[('Pancake', 3), ('Coffee', 4), ('Eggs', 5), ('Cereal', 10)]",393.75,-37.8145582,144.9940228,0,9.385,13.8157078
ORDX06222,2021-02-01,09:00:50,Breakfast,BK,"[('Coffee', 9), ('Eggs', 1), ('Pancake', 2)]",115.0,-37.8033334,144.9760114,0,6.801,11.4362237
ORDB02739,2021-11-25,18:49:00,Dinner,TP,"[('Salmon', 3), ('Pasta', 6), ('Fish&Chips', 2)]",358.0,-37.8223304,144.9782491,0,8.541,19.17272295
ORDY03820,2021-02-02,09:00:50,Breakfast,TP,"[('Cereal', 5), ('Eggs', 7), ('Pancake', 10), ('Coffee', 8)]",513.5,-37.8115493,144.9832912,0,9.375,11.6744133
ORDY06935,2021-02-13,09:21:07,Breakfast,TP,"[('Cereal', 4), ('Coffee', 5), ('Pancake', 6)]",241.0,-37.799685,144.9624435,0,9.827,13.8034886
ORDK01816,2021-02-24,09:41:24,Breakfast,BK,"[('Pancake', 4), ('Eggs', 3), ('Cereal', 2)]",192.0,-37.8054046,144.9435795,0,9.242,14.1493846
ORDI09114,2021-10-19,17:38:01,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 10), ('Salmon', 3)]",635.0,-37.8042176,144.9682766,0,6.602,12.3718289
ORDZ09763,2021-03-19,10:32:06,Breakfast,NS,"[('Coffee', 7), ('Cereal', 6), ('Eggs', 6)]",284.5,-37.8120227,144.9866651,0,8.518,13.6333418
ORDJ03672,2021-06-12,13:24:30,Lunch,TP,"[('Steak', 9), ('Burger', 10), ('Chicken', 6), ('Salad', 5)]",993.0,-37.8251248,144.9847037,0,8.977,13.6348235
ORDC09899,2021-04-08,11:12:40,Breakfast,NS,"[('Cereal', 7), ('Coffee', 6)]",173.0,-37.8223545,144.9477927,0,9.965,15.1370916
ORDX02393,2021-07-11,14:15:12,Lunch,BK,"[('Steak', 6), ('Chicken', 7), ('Fries', 1), ('Burger', 10), ('Salad', 5)]",902.0,-37.8189478,144.9520462,0,8.94,17.6183602
ORDA01179,2021-07-26,14:45:38,Lunch,BK,"[('Steak', 6), ('Fries', 9), ('Salad', 6), ('Burger', 6)]",667.2,-37.8124577,144.9538382,0,8.327,13.868603
ORDA01104,2021-08-31,15:56:37,Lunch,BK,"[('Steak', 10), ('Fries', 3), ('Salad', 3)]",537.6,-37.812075,144.9885087,0,5.36,11.2133409
ORDI08270,2021-05-26,12:43:56,Lunch,NS,"[('Chicken', 4), ('Fries', 9)]",236.0,-37.8175499,144.9554956,0,8.911,22.18558695
ORDI08028,2021-07-28,14:55:46,Lunch,NS,"[('Chicken', 9), ('Steak', 9), ('Salad', 6), ('Fries', 9), ('Burger', 4)]",1028.2,-37.8065727,144.9628111,0,7.338,13.1200075
ORDI05434,2021-07-28,14:55:46,Lunch,NS,"[('Burger', 1), ('Salad', 8), ('Steak', 1)]",213.6,-37.8038968,144.9633072,0,7.07,13.2506642
ORDX06832,2021-08-24,15:46:28,Lunch,BK,"[('Fries', 3), ('Chicken', 1)]",68.0,-37.8060353,144.9800565,0,6.191,11.9848032
ORDI10451,2021-09-25,16:47:19,Dinner,NS,"[('Pasta', 4), ('Shrimp', 1), ('Salmon', 10)]",574.0,-37.8024464,144.9573361,0,7.554,15.594048
ORDK05980,2021-12-15,19:29:34,Dinner,BK,"[('Salmon', 5), ('Shrimp', 1), ('Pasta', 2)]",314.0,-37.8142018,144.9713993,0,7.064,14.4167246
ORDB09293,2021-06-05,13:04:13,Lunch,TP,"[('Chicken', 9), ('Fries', 5), ('Steak', 6), ('Burger', 4), ('Salad', 6)]",845.2,-37.807921,144.9577424,0,9.067,13.9530152
ORDZ09233,2021-12-05,19:09:17,Dinner,NS,"[('Shrimp', 1), ('Salmon', 7), ('Pasta', 1), ('Fish&Chips', 8)]",648.5,-37.8205448,144.9574546,0,9.219,8.74993225
ORDX00250,2021-12-14,19:29:34,Dinner,BK,"[('Shrimp', 6), ('Pasta', 5), ('Fish&Chips', 1)]",496.5,-37.81473,144.9691575,0,7.274,14.1574515
ORDC10860,2021-08-01,14:55:46,Lunch,NS,"[('Fries', 10), ('Burger', 10)]",430.0,-37.820871,144.9615315,0,9.072,16.6065486
ORDY01873,2021-08-14,15:26:11,Lunch,TP,"[('Burger', 1), ('Chicken', 6), ('Fries', 7), ('Salad', 3), ('Steak', 5)]",583.6,-37.8253236,145.0124101,0,11.576,16.2748146
ORDY01224,2021-12-12,19:29:34,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 8)]",362.0,-37.8103627,144.9607907,0,8.544,14.4518471
ORDJ00033,2021-12-11,19:19:26,Dinner,TP,"[('Shrimp', 3), ('Pasta', 2), ('Salmon', 5), ('Fish&Chips', 2)]",492.0,-37.8132768,144.951508,0,9.057,14.2409144
ORDI02492,2021-10-05,17:07:36,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 9), ('Pasta', 5), ('Salmon', 2)]",1020.5,-37.8225764,144.9830111,0,9.096,14.6393206
ORDB07355,2021-08-15,15:26:11,Lunch,TP,"[('Salad', 5), ('Fries', 4), ('Steak', 1), ('Burger', 3)]",272.0,-37.8148622,144.9607278,0,8.234,12.8683957
ORDY00950,2021-08-02,15:05:54,Lunch,TP,"[('Fries', 9), ('Steak', 9)]",513.0,-37.8098392,144.9764746,0,9.199,12.5609746
ORDB03763,2021-08-19,15:36:20,Lunch,TP,"[('Steak', 10), ('Fries', 8), ('Burger', 4)]",670.0,-37.8162933,144.9584283,0,8.109,11.0891086
ORDJ02699,2021-01-05,08:00:00,Breakfast,TP,"[('Cereal', 10), ('Coffee', 2), ('Pancake', 2)]",255.5,-37.7926313,144.9714012,1,10.844,6.6394935
ORDK05163,2021-07-09,14:15:12,Lunch,BK,"[('Steak', 4), ('Fries', 5), ('Chicken', 1), ('Burger', 2)]",334.0,-37.8136159,144.9401528,0,9.692,15.6162552
ORDX04387,2021-11-04,18:08:27,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 10)]",625.0,-37.8188198,144.9533123,0,8.8,15.3052691
ORDJ03982,2021-07-11,14:15:12,Lunch,TP,"[('Chicken', 6), ('Steak', 2), ('Fries', 5), ('Salad', 3), ('Burger', 10)]",703.6,-37.7969156,144.9646571,0,10.1,15.0810586
ORDZ02977,2021-05-10,12:13:31,Lunch,NS,"[('Salad', 6), ('Fries', 6), ('Chicken', 3), ('Steak', 6), ('Burger', 4)]",665.2,-37.822312,144.9524743,0,9.866,15.3993526
ORDA08813,2021-12-10,19:19:26,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 9)]",397.0,-37.8067184,144.9627129,0,7.463,14.3917038
ORDZ09290,2021-06-19,13:34:38,Lunch,NS,"[('Fries', 7), ('Salad', 7), ('Steak', 8)]",564.4,-37.8242684,144.9684736,0,9.176,16.2831658
ORDY06165,2021-10-30,17:58:18,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 7), ('Pasta', 3), ('Shrimp', 7)]",869.5,-37.8085158,144.947123,0,9.792,15.1422575
ORDB09441,2021-06-04,13:04:13,Lunch,TP,"[('Fries', 7), ('Burger', 7)]",301.0,-37.8140479,144.9359943,0,10.636,13.5784543
ORDA00546,2021-04-14,11:22:49,Breakfast,BK,"[('Coffee', 6), ('Eggs', 8)]",201.0,-37.8260999,144.9848703,0,7.343,12.6609243
ORDX08272,2021-07-09,14:15:12,Lunch,BK,"[('Salad', 9), ('Burger', 8), ('Chicken', 2), ('Steak', 4), ('Fries', 5)]",706.8,-37.8135741,144.9411848,0,9.591,15.1744935
ORDC03935,2021-05-29,12:54:05,Lunch,NS,"[('Chicken', 1), ('Fries', 3), ('Salad', 9)]",222.8,-37.8196115,144.9688632,0,9.316,16.8989282
ORDI01626,2021-02-08,09:10:59,Breakfast,NS,"[('Pancake', 10), ('Cereal', 6)]",342.5,-37.8128713,144.9908765,0,8.969,14.048321
ORDY03863,2021-09-25,16:47:19,Dinner,TP,"[('Shrimp', 3), ('Pasta', 2), ('Salmon', 10)]",627.0,-37.8022873,144.9572679,0,9.54,7.2795242
ORDI08848,2021-12-31,20:00:00,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 2)]",143.0,-37.799564,144.9624658,0,6.89,12.8617149
ORDC10800,2021-10-26,17:48:10,Dinner,NS,"[('Salmon', 3), ('Pasta', 4), ('Shrimp', 10), ('Fish&Chips', 4)]",913.0,-37.8242654,145.0149792,0,11.904,18.4021066
ORDC04770,2021-11-10,18:18:35,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 7), ('Salmon', 9)]",884.0,-37.8033324,144.9499975,0,8.358,14.5031501
ORDB03080,2021-03-25,10:42:15,Breakfast,TP,"[('Pancake', 8), ('Coffee', 7), ('Eggs', 1)]",237.5,-37.8080907,144.9366292,0,10.538,19.45919835
ORDB02168,2021-06-06,13:04:13,Lunch,TP,"[('Fries', 9), ('Steak', 4), ('Chicken', 7), ('Salad', 8)]",649.6,-37.8069133,144.9579125,0,9.157,13.6143818
ORDI07055,2021-04-12,11:12:40,Breakfast,NS,"[('Cereal', 8), ('Pancake', 9)]",360.25,-37.8191399,144.9848481,0,8.996,14.7390235
ORDJ08691,2021-07-06,14:05:04,Lunch,TP,"[('Burger', 8), ('Steak', 1), ('Chicken', 3), ('Salad', 2), ('Fries', 8)]",519.4,-37.8161305,144.9455199,0,9.494,12.9511596
ORDB04449,2021-03-20,10:32:06,Breakfast,TP,"[('Coffee', 3), ('Eggs', 8), ('Pancake', 7), ('Cereal', 1)]",360.25,-37.8106267,144.9862685,0,9.706,14.1508892
ORDX03390,2021-10-18,17:38:01,Dinner,BK,"[('Shrimp', 7), ('Salmon', 5), ('Fish&Chips', 9)]",898.0,-37.8264848,145.0054494,0,5.129,11.8821247
ORDY07012,2021-02-12,09:21:07,Breakfast,TP,"[('Eggs', 6), ('Coffee', 8)]",170.0,-37.8241267,144.9473767,0,8.786,11.708156
ORDA03685,2021-04-23,11:43:05,Breakfast,BK,"[('Eggs', 5), ('Cereal', 5)]",205.0,-37.8151819,144.949336,0,9.447,14.1314317
ORDZ10593,2021-11-28,18:59:09,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 6), ('Pasta', 10)]",567.0,-37.8186776,144.9428026,0,9.834,17.747143
ORDY02644,2021-08-09,15:16:03,Lunch,TP,"[('Chicken', 2), ('Fries', 10), ('Burger', 4), ('Salad', 6), ('Steak', 8)]",771.2,-37.8048339,144.9661502,0,9.317,12.1523962
ORDB02694,2021-05-11,12:13:31,Lunch,TP,"[('Chicken', 3), ('Fries', 2), ('Steak', 5), ('Salad', 1)]",362.2,-37.8216037,144.961309,0,7.47,11.377928
ORDX02601,2021-10-25,17:48:10,Dinner,BK,"[('Shrimp', 3), ('Salmon', 4)]",326.0,-37.8132344,144.9627186,0,7.698,14.5223902
ORDC04144,2021-03-31,10:52:23,Breakfast,NS,"[('Coffee', 2), ('Pancake', 1), ('Cereal', 10), ('Eggs', 10)]",443.25,-37.8249498,144.9490132,0,10.214,15.4588737
ORDI07334,2021-10-15,17:27:53,Dinner,NS,"[('Salmon', 3), ('Shrimp', 2), ('Fish&Chips', 1)]",266.0,-37.8178396,144.9527211,0,10.589,16.7059398
ORDZ03850,2021-11-24,18:49:00,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 1), ('Pasta', 10)]",644.0,-37.8188448,144.9738163,0,8.409,14.4822623
ORDC02848,2021-12-25,19:49:51,Dinner,NS,"[('Shrimp', 4), ('Fish&Chips', 2)]",286.0,-37.8182916,144.9257561,0,10.067,18.5133664
ORDJ00246,2021-07-22,14:45:38,Lunch,TP,"[('Fries', 1), ('Salad', 5), ('Burger', 1), ('Steak', 4)]",309.0,-37.8166992,145.0072971,0,11.442,14.2536737
ORDC03928,2021-02-13,09:21:07,Breakfast,NS,"[('Coffee', 8), ('Pancake', 8), ('Eggs', 10)]",432.0,-37.8150464,144.9418553,0,9.556,17.1043968
ORDI09117,2021-05-27,12:43:56,Lunch,NS,"[('Salad', 9), ('Burger', 3)]",247.8,-37.8206269,144.9668783,0,8.805,14.3179532
ORDC04371,2021-01-25,08:40:33,Breakfast,NS,"[('Eggs', 3), ('Coffee', 9)]",112.5,-37.8232572,144.9703207,0,8.983,13.8834627
ORDJ04022,2021-06-17,13:34:38,Lunch,TP,"[('Chicken', 4), ('Steak', 7)]",443.0,-37.8071864,144.9689935,0,9.202,12.7208163
ORDK08517,2021-04-01,10:52:23,Breakfast,BK,"[('Eggs', 2), ('Cereal', 8), ('Pancake', 3)]",268.75,-37.8044992,144.9684871,0,7.312,11.9530299
ORDZ05809,2021-09-16,16:37:10,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 7), ('Pasta', 2), ('Shrimp', 5)]",822.0,-37.8011794,144.9579044,0,7.371,13.433393
ORDK07118,2021-02-09,09:10:59,Breakfast,BK,"[('Cereal', 6), ('Eggs', 10), ('Pancake', 2), ('Coffee', 6)]",407.5,-37.8217934,144.9907543,0,5.945,11.0119983
ORDX07631,2021-07-26,14:45:38,Lunch,BK,"[('Burger', 5), ('Steak', 7), ('Fries', 10), ('Salad', 7)]",710.4,-37.8151868,144.9523394,0,8.609,7.35202335
ORDI00465,2021-09-12,16:27:02,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 7), ('Pasta', 1), ('Shrimp', 3)]",516.5,-37.7995568,144.9553376,0,7.464,15.9553837
ORDJ02600,2021-08-30,15:56:37,Lunch,TP,"[('Salad', 2), ('Burger', 2), ('Fries', 7), ('Steak', 4), ('Chicken', 3)]",456.4,-37.8238502,144.9836936,0,8.754,12.3179729
ORDX02921,2021-08-16,15:26:11,Lunch,BK,"[('Burger', 2), ('Steak', 4), ('Fries', 4)]",290.0,-37.8146899,144.9690651,0,7.288,13.0302018
ORDI04805,2021-12-09,19:19:26,Dinner,NS,"[('Pasta', 3), ('Salmon', 7), ('Shrimp', 5)]",639.5,-37.8168138,144.9701116,0,8.103,14.4466063
ORDZ01921,2021-03-01,09:51:32,Breakfast,NS,"[('Coffee', 5), ('Cereal', 6), ('Pancake', 5)]",258.75,-37.8188965,145.0152449,0,11.914,16.8176939
ORDK09330,2021-02-01,09:00:50,Breakfast,BK,"[('Cereal', 4), ('Pancake', 4), ('Coffee', 9), ('Eggs', 2)]",260.5,-37.8049171,144.9755928,0,6.667,10.836209
ORDC03617,2021-01-06,08:10:08,Breakfast,NS,"[('Cereal', 7), ('Eggs', 5), ('Pancake', 8)]",423.0,-37.8003125,144.9519537,1,7.873,6.2382462
ORDC04849,2021-11-08,18:18:35,Dinner,NS,"[('Salmon', 3), ('Shrimp', 8)]",555.0,-37.8043977,144.9492254,0,8.441,13.9193095
ORDZ04930,2021-01-31,09:00:50,Breakfast,NS,"[('Eggs', 4), ('Pancake', 1), ('Coffee', 8)]",150.25,-37.8031969,144.9811391,0,7.221,14.7107425
ORDJ00531,2021-12-07,19:19:26,Dinner,TP,"[('Salmon', 5), ('Pasta', 3), ('Shrimp', 4)]",503.5,-37.8109721,144.9671861,0,8.633,12.0719753
ORDJ01352,2021-05-18,12:33:48,Lunch,TP,"[('Fries', 3), ('Steak', 7), ('Burger', 1), ('Salad', 7)]",502.4,-37.8195701,144.9580157,0,7.942,11.6779051
ORDJ03582,2021-05-04,12:03:22,Lunch,TP,"[('Burger', 2), ('Fries', 3), ('Chicken', 4), ('Steak', 8), ('Salad', 2)]",620.4,-37.8154705,144.9670723,0,8.002,11.8171884
ORDA00801,2021-09-01,16:06:45,Dinner,BK,"[('Salmon', 10), ('Pasta', 3), ('Shrimp', 4), ('Fish&Chips', 5)]",883.5,-37.8081839,144.9731736,0,6.527,13.317
ORDJ02205,2021-02-04,09:00:50,Breakfast,TP,"[('Coffee', 7), ('Pancake', 1)]",60.75,-37.8097324,144.967153,0,8.807,11.3652303
ORDC09393,2021-04-29,11:53:14,Breakfast,NS,"[('Pancake', 4), ('Coffee', 4), ('Eggs', 10), ('Cereal', 5)]",421.0,-37.8052568,144.9337541,0,10.016,15.1701203
ORDK03510,2021-06-12,13:14:21,Lunch,BK,"[('Chicken', 8), ('Steak', 9), ('Burger', 1)]",692.0,-37.8241513,144.9836509,0,6.959,15.1617383
ORDK06332,2021-08-07,15:16:03,Lunch,BK,"[('Chicken', 4), ('Salad', 7), ('Steak', 1), ('Burger', 1)]",324.4,-37.8185129,144.9671482,0,7.562,15.6846729
ORDK07176,2021-09-22,16:47:19,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 5), ('Shrimp', 1)]",434.0,-37.8159505,144.9860011,0,6.038,12.5913605
ORDY02540,2021-02-21,09:41:24,Breakfast,TP,"[('Pancake', 5), ('Eggs', 1)]",132.25,-37.7983379,145.0069061,0,12.72,16.1648232
ORDA06038,2021-10-31,17:58:18,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 1), ('Salmon', 1)]",383.5,-37.8116392,144.9563548,0,8.096,16.9025508
ORDY07478,2021-10-02,17:07:36,Dinner,TP,"[('Shrimp', 1), ('Salmon', 7)]",341.0,-37.8087418,144.9470873,0,9.859,15.8319744
ORDZ04006,2021-06-14,13:24:30,Lunch,NS,"[('Fries', 2), ('Burger', 10), ('Steak', 9)]",739.0,-37.8257758,144.9827627,0,9.452,15.2411633
ORDA06033,2021-07-24,14:45:38,Lunch,BK,"[('Fries', 4), ('Burger', 7)]",265.0,-37.821115,144.9548862,0,8.606,16.7239573
ORDI07561,2021-04-30,11:53:14,Breakfast,NS,"[('Pancake', 8), ('Eggs', 8), ('Coffee', 8)]",390.0,-37.8048323,144.9327615,0,10.113,15.403047
ORDJ07460,2021-06-22,13:44:47,Lunch,TP,"[('Fries', 2), ('Burger', 7)]",241.0,-37.805582,144.953764,0,9.409,6.84009785
ORDC05197,2021-04-30,11:53:14,Breakfast,NS,"[('Cereal', 8), ('Coffee', 5)]",187.5,-37.8091367,144.9372571,0,10.149,14.8414415
ORDJ03508,2021-05-16,12:23:39,Lunch,TP,"[('Burger', 2), ('Salad', 7), ('Chicken', 2), ('Fries', 4)]",294.4,-37.811723,144.9652556,0,8.47,13.2880804
ORDJ09859,2021-10-25,17:48:10,Dinner,TP,"[('Pasta', 6), ('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 2)]",997.0,-37.8082091,144.9604111,0,8.744,12.8186256
ORDX07606,2021-12-01,18:59:09,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 9)]",684.0,-37.8149873,144.9395623,0,9.792,16.4528548
ORDB09937,2021-01-19,08:30:25,Breakfast,TP,"[('Pancake', 1), ('Eggs', 8), ('Coffee', 6)]",223.25,-37.8180833,144.9614655,0,7.837,10.3659214
ORDY00735,2021-08-17,15:36:20,Lunch,TP,"[('Steak', 9), ('Salad', 1), ('Chicken', 3), ('Burger', 6)]",704.2,-37.8263678,145.0184511,0,12.397,15.0449563
ORDA09377,2021-05-03,12:03:22,Lunch,BK,"[('Burger', 1), ('Salad', 7), ('Chicken', 8)]",407.4,-37.8120918,144.973973,0,6.757,12.8486633
ORDK09951,2021-03-20,10:32:06,Breakfast,BK,"[('Pancake', 9), ('Eggs', 9)]",389.25,-37.8090399,144.9291498,0,10.713,18.4275559
ORDB08014,2021-04-03,11:02:32,Breakfast,TP,"[('Cereal', 8), ('Pancake', 8), ('Eggs', 3)]",401.0,-37.8010812,145.0146905,0,13.114,16.1217088
ORDB02514,2021-12-03,19:09:17,Dinner,TP,"[('Shrimp', 7), ('Salmon', 5), ('Pasta', 7), ('Fish&Chips', 7)]",1020.5,-37.8028849,145.0029832,0,11.936,15.5445723
ORDY08175,2021-09-09,16:16:54,Dinner,TP,"[('Shrimp', 4), ('Salmon', 9), ('Pasta', 7)]",777.5,-37.8222038,144.975708,0,8.232,12.6094419
ORDC05935,2021-02-04,09:00:50,Breakfast,NS,"[('Eggs', 8), ('Coffee', 3)]",184.5,-37.8155142,144.9738261,0,7.977,13.5760917
ORDZ03706,2021-03-25,10:42:15,Breakfast,NS,"[('Cereal', 1), ('Coffee', 1), ('Pancake', 3)]",92.25,-37.8083623,144.9362725,0,10.03,15.2527518
ORDX08479,2021-11-07,18:18:35,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 10), ('Shrimp', 5)]",867.5,-37.8191695,144.952764,0,8.864,18.126599
ORDC06188,2021-07-02,14:05:04,Lunch,NS,"[('Salad', 8), ('Chicken', 10)]",457.6,-37.8233768,144.969933,0,8.994,14.705585
ORDJ06651,2021-07-04,14:05:04,Lunch,TP,"[('Chicken', 2), ('Fries', 3), ('Burger', 9), ('Steak', 6), ('Salad', 4)]",717.8,-37.8034065,144.9665448,0,9.489,14.2589684
ORDB04821,2021-06-23,13:44:47,Lunch,TP,"[('Burger', 8), ('Chicken', 6)]",440.0,-37.8056503,144.9537582,0,9.4,12.6423131
ORDB02466,2021-08-08,15:16:03,Lunch,TP,"[('Steak', 3), ('Burger', 10), ('Chicken', 9), ('Salad', 9), ('Fries', 8)]",983.8,-37.8142944,145.0062345,0,11.553,16.4850041
