order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ05825,2021-07-10,14:15:12,Lunch,TP,"[('Fries', 10), ('Salad', 8), ('Steak', 9), ('Burger', 10), ('Chicken', 5)]",1132.6,-37.7951943,144.9494574,0,10.534,15.0749646
ORDY00973,2021-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 9), ('Shrimp', 1)]",616.5,-37.8083936,144.9714854,0,9.14,13.4815392
ORDI07634,2021-01-21,08:30:25,Breakfast,NS,"[('Pancake', 10), ('Eggs', 9)]",411.5,-37.8167395,144.9602506,0,8.556,13.7335164
ORDC07872,2021-06-04,13:04:13,Lunch,NS,"[('Burger', 1), ('Fries', 1), ('Salad', 1), ('Steak', 3), ('Chicken', 5)]",355.2,-37.8154856,144.935486,0,10.08,16.0658535
ORDX02649,2021-08-15,15:26:11,Lunch,BK,"[('Chicken', 3), ('Fries', 5)]",156.0,-37.8191047,144.9542827,0,8.683,17.3155939
ORDI09345,2021-11-18,18:38:52,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 6), ('Pasta', 2), ('Shrimp', 2)]",414.0,-37.8124144,144.9535938,0,8.54,14.4957418
ORDK11058,2021-11-09,18:18:35,Dinner,BK,"[('Pasta', 6), ('Shrimp', 8), ('Salmon', 8)]",925.0,-37.804076,144.9492423,0,8.8,15.8460262
ORDJ02979,2021-07-12,14:15:12,Lunch,TP,"[('Steak', 8), ('Burger', 7), ('Fries', 5), ('Salad', 3), ('Chicken', 7)]",912.6,-37.8133821,144.9651246,0,8.225,11.7308305
ORDX01572,2021-06-28,13:54:55,Lunch,BK,"[('Steak', 1), ('Chicken', 4), ('Salad', 1), ('Burger', 7)]",253.5,-37.8078753,144.9730954,0,6.524,12.1636574
ORDZ01766,2021-06-21,13:34:38,Lunch,NS,"[('Steak', 5), ('Chicken', 9), ('Salad', 5)]",599.0,-37.8058416,144.9552137,0,8.02,13.4794717
ORDC10820,2021-11-06,18:18:35,Dinner,NS,"[('Salmon', 8), ('Pasta', 10), ('Shrimp', 3), ('Fish&Chips', 5)]",940.0,-37.8188597,144.9533932,0,9.226,17.2031064
ORDJ08453,2021-01-02,09:00:50,Breakfast,TP,"[('Coffee', 6), ('Cereal', 10)]",233.0,-37.804566,144.9774159,0,9.703,11.812446
ORDY10810,2021-01-24,08:40:33,Breakfast,TP,"[('Pancake', 2), ('Cereal', 9), ('Coffee', 9)]",274.0,-37.8128944,144.9651598,0,8.271,12.1691326
ORDA08683,2021-11-15,18:28:43,Dinner,BK,"[('Shrimp', 9), ('Salmon', 4)]",650.0,-37.8104326,144.9242474,0,11.323,18.6392959
ORDB07542,2021-05-12,12:13:31,Lunch,TP,"[('Salad', 6), ('Fries', 4), ('Burger', 7), ('Chicken', 1)]",400.2,-37.8175194,144.9693294,0,7.939,11.6038263
ORDZ07702,2021-04-09,11:12:40,Breakfast,NS,"[('Coffee', 3), ('Cereal', 9)]",196.5,-37.8220334,144.9507771,0,9.738,14.2402611
ORDJ04123,2021-04-04,11:02:32,Breakfast,TP,"[('Pancake', 8), ('Cereal', 8), ('Eggs', 7), ('Coffee', 1)]",490.5,-37.8242103,144.9368886,0,9.878,14.109726
ORDC07722,2021-08-27,15:46:28,Lunch,NS,"[('Steak', 7), ('Chicken', 4), ('Burger', 3), ('Fries', 1), ('Salad', 5)]",634.0,-37.8159547,144.9575096,0,8.6,14.3105354
ORDI00189,2021-11-20,18:38:52,Dinner,NS,"[('Pasta', 8), ('Shrimp', 9)]",706.0,-37.8113585,145.0017717,0,9.817,17.5691519
ORDY07092,2021-09-14,16:27:02,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 8), ('Shrimp', 7), ('Salmon', 8)]",961.0,-37.8248666,144.9915759,0,9.741,13.5584024
ORDY00943,2021-07-09,14:15:12,Lunch,TP,"[('Burger', 8), ('Chicken', 5), ('Steak', 3)]",543.0,-37.8134657,144.9408574,0,10.043,13.3649266
ORDA09864,2021-11-19,18:38:52,Dinner,BK,"[('Salmon', 1), ('Pasta', 10)]",316.0,-37.8233126,144.9680648,0,8.118,14.8357842
ORDC10779,2021-01-07,08:10:08,Breakfast,NS,"[('Coffee', 6), ('Pancake', 1)]",55.25,-37.8196559,144.9686385,1,9.295,7.0110264
ORDA00308,2021-03-23,10:32:06,Breakfast,BK,"[('Coffee', 10), ('Eggs', 4), ('Cereal', 8), ('Pancake', 6)]",432.5,-37.8057285,144.9453478,0,9.059,14.237133
ORDC01103,2021-02-27,09:51:32,Breakfast,NS,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 9), ('Coffee', 8)]",447.25,-37.8085482,144.9556474,1,8.084,15.4306931
ORDX00916,2021-02-21,09:41:24,Breakfast,BK,"[('Eggs', 8), ('Pancake', 3), ('Cereal', 6), ('Coffee', 3)]",371.25,-37.8026593,145.016216,0,5.807,12.5819319
ORDY04707,2021-10-27,17:58:18,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4), ('Pasta', 10)]",493.0,-37.8172637,145.0060773,0,11.336,14.7385493
ORDZ00344,2021-10-13,17:27:53,Dinner,NS,"[('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 8)]",793.5,-37.8209994,144.9431659,0,10.055,15.5969935
ORDX05771,2021-12-21,19:49:51,Dinner,BK,"[('Pasta', 6), ('Salmon', 2), ('Shrimp', 7)]",625.0,-37.8112522,144.9617736,0,7.672,14.7454269
ORDI02947,2021-05-11,12:13:31,Lunch,NS,"[('Fries', 7), ('Salad', 10), ('Chicken', 10), ('Burger', 7), ('Steak', 6)]",1063.0,-37.8177828,144.9663077,0,8.417,14.2132366
ORDA10695,2021-05-14,12:23:39,Lunch,BK,"[('Fries', 4), ('Salad', 5), ('Steak', 1), ('Chicken', 7)]",403.0,144.9573643,-37.8137433,0,8.133,13.155919
ORDA05570,2021-01-10,08:10:08,Breakfast,BK,"[('Coffee', 1), ('Cereal', 2), ('Pancake', 4), ('Eggs', 8)]",302.5,-37.8077044,144.9580335,1,7.901,7.2130879
ORDA03921,2021-01-08,08:10:08,Breakfast,BK,"[('Eggs', 1), ('Pancake', 1)]",43.25,-37.8015853,144.9484374,1,8.991,7.3020512
ORDI04349,2021-05-04,12:03:22,Lunch,NS,"[('Salad', 7), ('Fries', 3), ('Steak', 4)]",336.4,-37.8122083,144.9739676,0,7.612,12.3445202
ORDB03887,2021-10-13,17:27:53,Dinner,TP,"[('Salmon', 6), ('Pasta', 1), ('Shrimp', 8)]",705.5,-37.8066916,144.9982085,0,11.282,14.5408961
ORDZ04733,2021-03-30,10:52:23,Breakfast,NS,"[('Eggs', 9), ('Pancake', 4), ('Cereal', 3)]",338.0,-37.8021122,144.9607651,0,7.145,11.8354097
ORDX00297,2021-06-15,13:24:30,Lunch,BK,"[('Chicken', 9), ('Steak', 6)]",558.0,-37.8214227,144.9431062,0,9.751,16.014139
ORDK08208,2021-09-28,16:57:27,Dinner,BK,"[('Salmon', 3), ('Shrimp', 3), ('Pasta', 9)]",532.5,-37.8077118,144.948219,0,8.939,15.8110987
ORDY03019,2021-12-26,19:49:51,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 3), ('Shrimp', 8)]",800.0,-37.8168181,144.9318271,0,10.871,16.3715662
ORDK05729,2021-11-23,18:49:00,Dinner,BK,"[('Salmon', 7), ('Pasta', 7)]",479.5,-37.8214608,144.9779713,0,7.119,14.0366544
ORDK10448,2021-04-12,11:22:49,Breakfast,BK,"[('Cereal', 10), ('Eggs', 5)]",305.0,-37.8187786,144.9831999,0,6.435,10.751037
ORDJ10238,2021-05-31,12:54:05,Lunch,TP,"[('Chicken', 7), ('Burger', 6)]",410.0,-37.8064859,144.9419751,0,10.251,13.7691693
ORDZ04156,2021-04-29,11:53:14,Breakfast,NS,"[('Pancake', 8), ('Coffee', 5), ('Eggs', 3)]",268.5,-37.8051953,144.9331841,0,10.067,14.7195186
ORDB05644,2021-08-20,15:36:20,Lunch,TP,"[('Salad', 5), ('Chicken', 3), ('Burger', 6)]",368.0,-37.8081797,144.9759102,0,9.228,12.3290012
ORDX05718,2021-01-30,08:50:42,Breakfast,BK,"[('Cereal', 10), ('Pancake', 2), ('Eggs', 5)]",349.5,-37.8038804,144.9882585,0,5.721,12.6461855
ORDX05868,2021-05-24,12:43:56,Lunch,BK,"[('Fries', 8), ('Chicken', 6), ('Steak', 5), ('Burger', 2), ('Salad', 8)]",712.6,-37.8081148,144.9409287,0,9.917,16.3703351
ORDZ04283,2021-01-17,08:30:25,Breakfast,NS,"[('Eggs', 3), ('Pancake', 10), ('Cereal', 1), ('Coffee', 2)]",316.5,-37.7999759,145.0085734,1,10.097,8.4406185
ORDJ08213,2021-12-24,19:49:51,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 1), ('Shrimp', 9)]",807.0,-37.8129377,144.9595872,0,8.482,13.3555927
ORDJ09029,2021-07-21,14:35:29,Lunch,TP,"[('Burger', 9), ('Salad', 9)]",567.0,-37.8186939,145.0003434,0,10.618,13.6739622
ORDK01456,2021-06-22,13:44:47,Lunch,BK,"[('Fries', 2), ('Salad', 8)]",161.6,-37.805423,144.953791,0,8.282,14.5801338
ORDJ06871,2021-10-16,17:38:01,Dinner,TP,"[('Pasta', 10), ('Shrimp', 1)]",329.0,-37.8096732,144.9925222,0,10.395,16.3809979
ORDY00229,2021-12-11,19:19:26,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 5)]",450.0,-37.8133248,144.9513498,0,9.068,15.0500304
ORDI00798,2021-01-18,08:30:25,Breakfast,NS,"[('Coffee', 8), ('Cereal', 9)]",224.0,-37.8029953,144.9281069,1,10.151,8.3421532
ORDB07506,2021-03-24,10:42:15,Breakfast,TP,"[('Coffee', 6), ('Cereal', 4), ('Pancake', 4)]",202.0,-37.8093099,144.9526406,0,9.126,11.7660379
ORDC03900,2021-12-23,19:49:51,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 2), ('Shrimp', 2)]",225.0,-37.8076285,144.9581712,0,7.79,13.6543636
ORDY01700,2021-10-17,17:38:01,Dinner,TP,"[('Shrimp', 4), ('Salmon', 1)]",257.0,-37.8000443,144.9605432,0,9.744,15.4347709
ORDX00766,2021-10-11,17:17:44,Dinner,BK,"[('Pasta', 9), ('Salmon', 3), ('Fish&Chips', 6)]",580.5,-37.817055,144.9856924,0,6.08,12.9536833
ORDA06827,2021-03-01,09:51:32,Breakfast,BK,"[('Pancake', 8), ('Eggs', 2), ('Coffee', 5)]",247.5,-37.8124304,145.0158665,0,5.534,10.3313522
ORDA03402,2021-11-03,18:08:27,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 3), ('Salmon', 2)]",524.0,-37.8106436,144.9458042,0,9.182,16.1336079
ORDZ09680,2021-04-10,11:12:40,Breakfast,NS,"[('Cereal', 1), ('Pancake', 5)]",131.25,-37.8243861,144.9688925,0,9.172,16.3635827
ORDC03113,2021-10-23,17:48:10,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 7), ('Shrimp', 5), ('Pasta', 4)]",789.0,-37.812773,145.0123198,0,10.911,18.5587924
ORDA09304,2021-11-08,18:18:35,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 8)]",307.5,-37.8037957,144.9493489,0,8.836,15.6419038
ORDC04201,2021-03-28,10:42:15,Breakfast,NS,"[('Cereal', 9), ('Pancake', 3)]",246.75,-37.8113965,144.9379083,0,9.953,16.6540198
ORDY03359,2021-09-20,16:37:10,Dinner,TP,"[('Salmon', 1), ('Pasta', 7), ('Shrimp', 1)]",287.5,-37.8065033,144.9322127,0,11.004,14.7425496
ORDA02484,2021-03-07,10:01:41,Breakfast,BK,"[('Coffee', 9), ('Eggs', 8), ('Pancake', 10)]",440.0,-37.8052171,144.9641741,0,7.54,14.6672774
ORDA00456,2021-04-08,11:12:40,Breakfast,BK,"[('Coffee', 6), ('Eggs', 1), ('Cereal', 5), ('Pancake', 6)]",287.5,-37.8117547,144.9361055,0,10.111,15.1477682
ORDJ01281,2021-11-12,18:28:43,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 9), ('Shrimp', 7), ('Salmon', 3)]",898.5,-37.8001349,144.9611526,0,9.737,13.8055554
ORDZ03017,2021-09-06,16:16:54,Dinner,NS,"[('Salmon', 2), ('Shrimp', 8)]",514.0,-37.8233614,144.9937359,0,9.975,16.3784369
ORDA06302,2021-08-25,15:46:28,Lunch,BK,"[('Steak', 2), ('Salad', 7), ('Chicken', 10), ('Burger', 8), ('Fries', 4)]",826.4,-37.8116522,144.9563176,0,8.1,13.8188607
ORDC01956,2021-10-08,17:17:44,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 8), ('Pasta', 1)]",390.5,-37.8071613,144.9594343,0,7.674,13.8107796
ORDI00839,2021-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8186913,144.9427556,0,9.835,17.5608455
ORDY09220,2021-12-02,19:09:17,Dinner,TP,"[('Salmon', 8), ('Shrimp', 4)]",544.0,-37.8237902,144.9257059,0,10.884,14.6631094
ORDA00424,2021-05-30,12:54:05,Lunch,BK,"[('Steak', 7), ('Burger', 10), ('Fries', 4)]",673.0,-37.8058959,144.9430475,0,9.342,17.4836694
ORDK10981,2021-08-21,15:36:20,Lunch,BK,"[('Fries', 9), ('Burger', 6), ('Chicken', 8)]",550.0,-37.8122047,144.9623095,0,7.648,16.2539614
ORDY09000,2021-02-04,09:00:50,Breakfast,TP,"[('Steak', 10), ('Eggs', 9)]",244.0,-37.8096131,144.9675642,0,8.846,11.3423348
ORDJ01882,2021-07-01,13:54:55,Lunch,TP,"[('Chicken', 10), ('Salad', 3), ('Steak', 2), ('Fries', 10), ('Burger', 3)]",674.6,-37.8201841,144.9686121,0,7.607,11.0728391
ORDA01413,2021-11-24,18:49:00,Dinner,ns,"[('Fish&Chips', 8), ('Pasta', 2)]",335.0,-37.798968,144.9629597,0,8.232,15.3661285
ORDC03357,2021-10-25,17:48:10,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 10), ('Salmon', 4)]",676.0,-37.8122295,144.962224,0,7.844,13.7283494
ORDY07576,2021-01-06,08:10:08,Breakfast,TP,"[('Coffee', 2), ('Eggs', 6), ('Pancake', 1), ('Cereal', 1)]",179.25,-37.7986885,144.9489387,1,10.344,5.9607941
ORDC05165,2021-08-14,15:26:11,Lunch,NS,"[('Chicken', 7), ('Fries', 3)]",260.0,-37.8238818,145.0129586,0,11.759,19.6943829
ORDZ10146,2021-09-09,16:16:54,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 8)]",567.0,-37.81127,145.0019469,0,9.814,15.8392051
ORDK08025,2021-08-13,15:26:11,Lunch,BK,"[('Steak', 4), ('Fries', 8), ('Chicken', 1), ('Burger', 3), ('Salad', 10)]",573.0,-37.802954,144.9359682,0,10.341,16.1641239
ORDY07331,2021-01-22,08:40:33,Breakfast,TP,"[('Pancake', 4), ('Cereal', 5)]",189.0,-37.8200746,144.9612143,0,7.601,10.680001
ORDA02087,2021-12-11,19:19:26,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 3), ('Shrimp', 9), ('Pasta', 4)]",906.0,-37.8115567,144.9568154,0,8.052,17.803389
ORDB00102,2021-10-25,17:48:10,Breakfast,TP,"[('Fish&Chips', 4), ('Pasta', 10), ('Shrimp', 9)]",901.0,-37.8080916,144.960357,0,8.758,13.0239882
ORDA09529,2021-08-02,15:05:54,Lunch,BK,"[('Salad', 7), ('Burger', 4)]",244.4,-37.8098047,144.9766195,0,6.506,13.2721674
ORDA10040,2021-06-18,13:34:38,Lunch,BK,"[('Burger', 2), ('Salad', 3), ('Chicken', 4)]",241.6,-37.8043011,144.9717177,0,7.053,13.0753012
ORDA05702,2021-07-05,14:05:04,Lunch,BK,"[('Burger', 2), ('Chicken', 8), ('Steak', 2)]",408.0,-37.8037698,145.0107711,0,4.171,9.6392451
ORDK04428,2021-07-03,14:05:04,Lunch,BK,"[('Fries', 8), ('Burger', 8), ('Salad', 8)]",481.6,-37.823626,144.9691138,0,8.06,16.5636003
ORDZ02331,2021-08-26,15:46:28,Lunch,NS,"[('Burger', 10), ('Salad', 2), ('Chicken', 10), ('Steak', 10)]",1114.4,-37.8087118,144.954089,0,8.236,13.5737025
ORDB07917,2021-01-29,08:50:42,Breakfast,TP,"[('Pancake', 5), ('Eggs', 8)]",279.25,-37.8047418,145.0110667,0,12.642,14.7701403
ORDZ02950,2021-06-09,13:14:21,Lunch,NS,"[('Burger', 10), ('Fries', 4), ('Chicken', 5), ('Salad', 3)]",569.6,-37.8007446,145.0036389,0,9.458,14.5483678
ORDZ02817,2021-07-27,14:45:38,Lunch,NS,"[('Chicken', 7), ('Steak', 10), ('Burger', 1), ('Salad', 3), ('Fries', 1)]",768.6,-37.8010755,144.9639306,0,6.751,12.4899166
ORDC10335,2021-01-08,08:10:08,Breakfast,NS,"[('Coffee', 4), ('Cereal', 5), ('Eggs', 9)]",807.0,-37.7999252,144.9536474,1,7.672,6.6330725
ORDZ10422,2021-01-10,08:10:08,Breakfast,NS,"[('Cereal', 4), ('Eggs', 8), ('Pancake', 5)]",359.25,-37.8193232,144.9833649,1,9.11,7.3465434
ORDY06490,2021-01-19,08:30:25,Breakfast,TP,"[('Pancake', 2), ('Coffee', 2)]",55.5,-37.8135654,144.9615755,1,8.239,5.0504522
ORDY09468,2021-08-02,15:05:54,Lunch,TP,"[('Chicken', 8), ('Steak', 3), ('Salad', 1)]",408.2,-37.8003149,144.9440199,0,10.631,13.6040879
ORDI04813,2021-11-21,18:49:00,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 7), ('Shrimp', 10)]",812.5,-37.8081803,144.9766356,0,7.373,15.3003573
ORDZ08179,2021-05-31,12:54:05,Lunch,NS,"[('Chicken', 6), ('Burger', 10), ('Fries', 4), ('Salad', 9), ('Steak', 8)]",1064.8,-37.8074988,144.9421199,0,9.39,14.8311578
ORDZ01464,2021-01-17,08:30:25,Breakfast,NS,"[('Pancake', 9), ('Coffee', 4), ('Cereal', 2)]",262.25,-37.8093501,144.9315798,1,9.69,8.6993389
ORDX04997,2021-10-25,17:48:10,Dinner,BK,"[('Fish&Chips', 9), ('Shrimp', 4), ('Salmon', 1), ('Pasta', 4)]",682.0,-37.8112876,144.9617899,0,7.668,14.2543815
ORDI05047,2021-01-11,08:20:16,Breakfast,NS,"[('Cereal', 3), ('Coffee', 1), ('Eggs', 4), ('Pancake', 7)]",585.0,-37.8186998,144.9858463,1,8.996,6.6330603
ORDZ07281,2021-10-26,17:48:10,Dinner,NS,"[('Salmon', 4), ('Pasta', 10)]",439.0,-37.8172438,144.9677642,0,8.284,13.9806307
ORDC04169,2021-02-23,09:41:24,Breakfast,NS,"[('Cereal', 2), ('Pancake', 10), ('Eggs', 2), ('Coffee', 3)]",321.0,-37.8038887,144.9487812,0,8.48,13.3192574
ORDK05074,2021-11-14,18:28:43,Dinner,BK,"[('Shrimp', 7), ('Pasta', 7)]",570.5,-37.7998306,144.9349441,0,12.266,21.6862736
ORDX00807,2021-08-25,15:46:28,Lunch,BK,"[('Steak', 9), ('Burger', 6), ('Fries', 5), ('Chicken', 1)]",683.0,-37.8117262,145.012671,0,3.234,8.6912027
ORDK04241,2021-04-12,11:22:49,Breakfast,BK,"[('Eggs', 7), ('Cereal', 10)]",347.0,-37.8211316,144.9841749,0,6.489,11.3288832
ORDJ07287,2021-09-22,16:47:19,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 9), ('Shrimp', 1)]",773.0,-37.8159505,144.9860011,0,9.461,13.3239083
ORDX04498,2021-06-30,13:54:55,Lunch,BK,"[('Burger', 7), ('Fries', 10), ('Steak', 8), ('Salad', 1)]",714.2,-37.8196124,144.9521114,0,8.891,14.9934176
ORDC10081,2021-05-25,12:43:56,Lunch,NS,"[('Steak', 4), ('Burger', 9), ('Salad', 3), ('Chicken', 4), ('Fries', 4)]",686.6,-37.8194895,144.9546805,0,9.348,14.7179457
ORDX09759,2021-02-02,09:00:50,Breakfast,BK,"[('Cereal', 3), ('Coffee', 9)]",109.5,-37.8143442,144.9882747,0,5.53,10.3150605
ORDZ02799,2021-01-08,08:10:08,Breakfast,NS,"[('Eggs', 10), ('Pancake', 1)]",232.25,-37.8001034,144.9610721,1,6.952,6.1557903
ORDX08324,2021-12-09,19:19:26,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 8)]",362.0,-37.8134705,144.9657344,0,7.483,14.4399624
ORDB01581,2021-09-03,16:06:45,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 7)]",693.0,-37.8178637,144.9506461,0,8.845,12.5115333
ORDX07110,2021-10-26,17:48:10,Dinner,BK,"[('Shrimp', 10), ('Pasta', 8), ('Salmon', 10), ('Fish&Chips', 4)]",1310.0,-37.8238027,144.9788569,0,7.226,14.0905832
ORDK02814,2021-12-10,19:19:26,Dinner,BK,"[('Shrimp', 3), ('Salmon', 7)]",449.0,-37.8097398,144.9639217,0,7.394,14.579827
ORDC00290,2021-03-23,10:42:15,Breakfast,NS,"[('Coffee', 10), ('Pancake', 10)]",277.5,-37.810586,144.9501666,0,8.683,13.788187
ORDC03011,2021-01-05,08:00:00,Breakfast,NS,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 3), ('Coffee', 4)]",209.75,-37.8009255,144.9683292,1,6.293,6.0574287
ORDY00574,2021-07-25,14:45:38,Lunch,TP,"[('Chicken', 1), ('Steak', 4), ('Salad', 7)]",332.4,-37.8132424,144.9513894,0,9.066,13.9846654
ORDI08881,2021-05-31,12:54:05,Lunch,NS,"[('Fries', 1), ('Burger', 3), ('Chicken', 7), ('Salad', 6)]",432.2,-37.8055247,144.9410738,0,9.334,14.624641
ORDI04131,2021-04-27,11:43:05,Breakfast,NS,"[('Cereal', 4), ('Eggs', 9)]",269.0,-37.8041355,144.9177199,0,11.44,16.3338599
ORDJ06403,2021-02-01,09:00:50,Breakfast,TP,"[('Cereal', 4), ('Pancake', 9)]",280.25,-37.8075471,144.9791872,0,9.535,12.2412956
ORDZ08036,2021-09-21,16:47:19,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 8)]",607.0,-37.816417,144.9763464,0,8.271,14.0387303
ORDB06195,2021-06-14,13:24:30,Lunch,TP,"[('Chicken', 4), ('Fries', 4)]",176.0,-37.8260078,144.9821994,0,7.119,12.2831336
ORDY00580,2021-03-13,10:21:58,Breakfast,TP,"[('Cereal', 8), ('Pancake', 5), ('Coffee', 7), ('Eggs', 6)]",435.75,-37.8034692,144.9642581,0,9.492,13.7685619
ORDA04759,2021-10-08,17:17:44,Dinner,BK,"[('Salmon', 1), ('Pasta', 1), ('Shrimp', 6), ('Fish&Chips', 7)]",637.5,-37.8107842,145.0163236,0,4.283,10.7345168
ORDK07928,2021-07-19,14:35:29,Lunch,BK,"[('Fries', 10), ('Steak', 9), ('Salad', 6), ('Burger', 3)]",721.2,-37.8199156,145.0116616,0,4.482,10.246597
ORDK03671,2021-07-15,14:25:21,Lunch,BK,"[('Burger', 3), ('Chicken', 7)]",317.0,-37.8157682,144.9801777,0,6.468,12.4591632
ORDC02395,2021-11-06,18:18:35,Dinner,NS,"[('Shrimp', 7), ('Pasta', 2)]",433.0,-37.8187561,144.9532439,0,9.228,17.0603752
ORDI01784,2021-02-19,09:31:16,Breakfast,NS,"[('Eggs', 9), ('Coffee', 10), ('Cereal', 1), ('Pancake', 6)]",397.5,-37.806425,145.0080358,0,9.802,15.0200324
ORDC02579,2021-09-21,16:37:10,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 1)]",229.0,-37.8066415,144.9587983,0,7.716,13.3215949
ORDI10921,2021-01-11,08:20:16,Breakfast,NS,"[('Cereal', 9), ('Coffee', 5), ('Pancake', 2), ('Eggs', 2)]",294.0,-37.8147369,144.9498791,1,10.158,8.0086119
ORDJ02294,2021-07-07,14:15:12,Lunch,TP,"[('Burger', 1), ('Salad', 1), ('Fries', 10)]",168.2,-37.8133524,144.938444,0,10.753,13.4319703
ORDC02810,2021-12-01,18:59:09,Dinner,NS,"[('Pasta', 2), ('Shrimp', 6)]",379.0,-37.8040885,144.9737319,0,6.651,12.9725757
ORDI09920,2021-11-14,18:28:43,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 5)]",172.5,-37.8104078,144.9272887,0,10.451,18.8821079
ORDB10096,2021-07-06,14:05:04,Lunch,TP,"[('Fries', 1), ('Burger', 3), ('Steak', 6)]",375.0,-37.8174518,144.9456628,0,9.387,12.9472679
ORDY01334,2021-08-14,15:26:11,Lunch,TP,"[('Steak', 9), ('Burger', 3), ('Chicken', 1), ('Salad', 3), ('Fries', 4)]",629.6,-37.8259518,145.012286,0,11.694,16.28317
ORDB00166,2021-11-28,18:59:09,Dinner,TP,"[('Pasta', 4), ('Shrimp', 4)]",326.0,-37.8252059,144.9818541,0,8.963,14.1263904
ORDZ02336,2021-10-18,17:38:01,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7), ('Fish&Chips', 1)]",468.0,-37.8163999,144.9851576,0,8.779,14.8401162
ORDB03010,2021-06-28,13:54:55,Lunch,TP,"[('Burger', 3), ('Salad', 7), ('Chicken', 3)]",309.4,144.9466798,-37.8189445,0,9.17,12.2575621
ORDB03578,2021-01-16,08:30:25,Breakfast,TP,"[('Pancake', 8), ('Cereal', 5), ('Coffee', 5)]",305.5,-37.7973366,145.0107,1,13.054,8.2778766
ORDX09618,2021-06-11,13:14:21,Lunch,BK,"[('Fries', 4), ('Salad', 2)]",82.4,-37.8258144,144.9829053,0,7.007,13.2109572
ORDK10190,2021-07-16,14:25:21,Lunch,BK,"[('Fries', 1), ('Burger', 7), ('Chicken', 8)]",485.0,-37.813183,144.9739114,0,6.834,12.5745113
ORDK05203,2021-03-29,10:52:23,Breakfast,BK,"[('Eggs', 1), ('Coffee', 3), ('Pancake', 1), ('Cereal', 8)]",219.75,-37.8186074,145.0053569,0,4.373,9.0083731
ORDA02218,2021-05-21,12:33:48,Lunch,BK,"[('Burger', 3), ('Steak', 6)]",363.0,-37.8118782,144.9389808,0,9.901,15.7243814
ORDA06526,2021-10-24,17:48:10,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 6)]",235.0,-37.8167846,144.9915803,0,5.528,14.9443811
ORDK06229,2021-05-30,12:54:05,Lunch,BK,"[('Fries', 3), ('Chicken', 10)]",356.0,-37.805314,144.9416774,0,9.429,18.0548865
ORDC03147,2021-01-13,08:20:16,Breakfast,NS,"[('Eggs', 10), ('Pancake', 9)]",410.25,-37.8289044,144.9866979,1,10.139,7.5379768
ORDB06229,2021-07-17,14:25:21,Lunch,TP,"[('Steak', 1), ('Salad', 8)]",182.6,-37.813274,144.9737564,0,8.622,13.719493
ORDY07950,2021-04-05,11:02:32,Breakfast,TP,"[('Eggs', 2), ('Cereal', 3), ('Pancake', 6), ('Coffee', 9)]",285.0,-37.8043758,145.0136079,0,12.852,14.8421951
ORDC06409,2021-08-29,15:56:37,Lunch,NS,"[('Steak', 1), ('Burger', 2)]",107.0,-37.825352,145.0033723,0,10.948,18.6429002
ORDI07688,2021-02-19,09:31:16,Breakfast,NS,"[('Coffee', 3), ('Cereal', 8), ('Pancake', 5), ('Eggs', 1)]",308.75,-37.8029586,145.0087472,0,9.825,15.0525621
ORDK00305,2021-05-26,12:43:56,Lunch,BK,"[('Steak', 4), ('Salad', 6), ('Burger', 3), ('Fries', 4)]",424.2,-37.8075571,144.9420019,0,9.571,15.5400389
